FECMIG;DIVISA;IMPORTE;NOMBRE EPIGRAFE;GRUPO;TIPO SALDO;AREA
31/12/2018;USD;2.9;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;2.9;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;260.87;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;15.48;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;234.55;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;36.64;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;40903.13;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;21.29;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;423.3;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;44020.35;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;30;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;1149.2;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;675.16;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;13768.17;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;65.09;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;2795.2;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;14676.6;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;16754.85;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;2.62;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;258.25;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;161.87;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;19.2;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;32.22;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;3210.89;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;0.2;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;256.12;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;17312.81;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;19.09;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;3188.16;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;161.38;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;278.25;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;5.36;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;8859.03;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;274.22;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;11069.28;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;233.51;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;7.83;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;12737.42;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;318.97;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;108.62;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;15.43;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;18771.71;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;893.12;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;18304.55;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;1289.61;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;13003.05;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;362.36;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;1484.88;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;28.84;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;1994.21;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;31.93;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;361.21;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;934.51;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;42.07;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;1472.67;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;39.07;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;2257.58;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;377.74;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;827.02;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;28.01;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;28.25;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;1411.83;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;2519.6;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;1997.22;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;1724.72;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;33.73;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;3224.58;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;120.91;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;901.3;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;9.13;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;-20.33;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;365.06;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;3434.65;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;3375.68;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;2516.92;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;661.62;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;602.82;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;986.85;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;379.67;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;2620.7;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;4467.42;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;844.4;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;836.6;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;1366.87;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;19.93;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;87.12;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;83.35;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;2.93;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;14.25;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;20.17;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;70;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;210.06;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;29.77;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;28.2;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;298.41;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;449.87;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;30205.44;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;547.16;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;972.59;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;29.5;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;673.85;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;30051.19;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;531.31;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;50.8;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;826.02;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;33.73;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;340.17;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;3447.59;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;63.16;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;92.67;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;21.88;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;158.29;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;20.07;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;3011.37;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;32.3;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;43.59;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;3935.62;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;26.02;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;50.84;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;57.95;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;6793.95;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;33.73;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;37.78;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;2372.08;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;13.55;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;416.82;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;9874.29;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;609.22;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;160.04;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;1417.15;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;1475.08;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;1148.4;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;30;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;9064.87;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;0.65;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;9.03;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;42.95;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;42.4;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;228.16;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;1064.24;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;173.25;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;244.13;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;1472.25;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;280.53;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;6814.72;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;2140.08;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;319.34;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;12592.79;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;7.52;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;8316.57;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;346.8;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;340.71;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;2610.63;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;9.75;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;15697.67;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;307.5;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;30.4;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;422.32;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;27.1;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;33.73;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;470.43;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;30;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;469.7;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;32230.79;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;37.81;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;124.34;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;523.24;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;32051.13;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;130.24;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;618.82;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;1280.74;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;31.82;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;169.9;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;172.51;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;1298.87;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;36.73;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
